,datetime,maximum_traffic_index,interval,is_droped
124,2015-12-11,0.9186046511627907,0,False
125,2015-12-12,0.686046511627907,0,False
126,2015-12-13,0.5232558139534884,0,False
127,2015-12-14,0.8372093023255814,0,False
128,2015-12-15,0.8837209302325582,0,False
129,2015-12-16,0.8953488372093024,0,False
130,2015-12-17,0.7906976744186046,0,False
131,2015-12-18,0.7906976744186046,0,False
132,2015-12-19,0.7558139534883721,0,False
133,2015-12-20,0.5465116279069767,0,False
134,2015-12-21,0.7558139534883721,0,False
135,2015-12-22,0.8953488372093024,0,False
136,2015-12-23,0.813953488372093,0,False
137,2015-12-24,0.8953488372093024,0,False
138,2015-12-25,0.8604651162790697,0,False
139,2015-12-26,0.686046511627907,0,False
140,2015-12-27,0.5,0,False
141,2015-12-28,0.7558139534883721,0,False
142,2015-12-29,1.0,0,False
143,2015-12-30,0.8953488372093024,0,False
144,2015-12-31,0.7906976744186046,0,False
145,2016-01-01,0.5813953488372093,0,False
146,2016-01-02,0.313953488372093,0,False
147,2016-01-03,0.4418604651162791,0,False
148,2016-01-04,0.6744186046511628,0,False
149,2016-01-05,0.7790697674418605,0,False
150,2016-01-06,0.813953488372093,0,False
151,2016-01-07,0.9883720930232558,0,False
152,2016-01-08,0.8372093023255814,0,False
153,2016-01-09,0.7790697674418605,0,False
154,2016-01-10,0.5232558139534884,0,False
155,2016-01-11,0.7906976744186046,0,False
156,2016-01-12,0.8372093023255814,0,False
157,2016-01-13,0.8372093023255814,0,False
158,2016-01-14,0.8372093023255814,0,False
159,2016-01-15,0.8372093023255814,0,False
160,2016-01-16,0.7558139534883721,0,False
161,2016-01-17,0.7093023255813954,0,False
162,2016-01-18,0.6511627906976745,0,False
163,2016-01-19,0.27906976744186046,0,False
164,2016-01-20,0.7209302325581395,0,False
165,2016-01-21,0.7441860465116279,0,False
166,2016-01-22,1.0,0,False
167,2016-01-23,0.627906976744186,0,False
168,2016-01-24,0.46511627906976744,0,False
169,2016-01-25,0.7790697674418605,0,False
170,2016-01-26,0.7906976744186046,0,False
171,2016-01-27,0.8953488372093024,0,False
172,2016-01-28,0.9883720930232558,0,False
173,2016-01-29,0.9418604651162791,0,False
174,2016-01-30,0.8604651162790697,0,False
175,2016-01-31,0.686046511627907,0,False
176,2016-02-01,0.8372093023255814,0,False
177,2016-02-02,0.9883720930232558,0,False
178,2016-02-03,1.0,0,False
179,2016-02-04,0.9186046511627907,0,False
180,2016-02-05,1.0,0,False
181,2016-02-06,0.686046511627907,0,False
182,2016-02-07,0.5697674418604651,0,False
183,2016-02-08,0.7325581395348837,0,False
184,2016-02-09,0.8604651162790697,0,False
185,2016-02-10,0.8372093023255814,0,False
186,2016-02-11,0.8837209302325582,0,False
187,2016-02-12,0.9883720930232558,0,False
188,2016-02-13,0.6046511627906976,0,False
189,2016-02-14,0.5813953488372093,0,False
190,2016-02-15,0.7325581395348837,0,False
191,2016-02-16,0.8837209302325582,0,False
192,2016-02-17,0.8372093023255814,0,False
193,2016-02-18,0.8372093023255814,0,False
194,2016-02-19,0.7790697674418605,0,False
195,2016-02-20,0.627906976744186,0,False
196,2016-02-21,0.4418604651162791,0,False
197,2016-02-22,0.7790697674418605,0,False
198,2016-02-23,0.813953488372093,0,False
199,2016-02-24,0.9186046511627907,0,False
200,2016-02-25,0.7325581395348837,0,False
201,2016-02-26,0.7906976744186046,0,False
202,2016-02-27,0.686046511627907,0,False
203,2016-02-28,0.46511627906976744,0,False
204,2016-02-29,0.7790697674418605,0,False
205,2016-03-01,0.7906976744186046,0,False
206,2016-03-02,0.9883720930232558,0,False
207,2016-03-03,0.813953488372093,0,False
208,2016-03-04,0.813953488372093,0,False
209,2016-03-05,0.6046511627906976,0,False
210,2016-03-06,0.5465116279069767,0,False
211,2016-03-07,0.7906976744186046,0,False
212,2016-03-08,0.7790697674418605,0,False
213,2016-03-09,0.7790697674418605,0,False
214,2016-03-10,0.8837209302325582,0,False
215,2016-03-11,0.8837209302325582,0,False
216,2016-03-12,0.7325581395348837,0,False
217,2016-03-13,0.5465116279069767,0,False
218,2016-03-14,0.8837209302325582,0,False
219,2016-03-15,1.0,0,False
220,2016-03-16,0.813953488372093,0,False
221,2016-03-17,0.7790697674418605,0,False
222,2016-03-18,0.8953488372093024,0,False
223,2016-03-19,0.6511627906976745,0,False
224,2016-03-20,0.2558139534883721,0,False
225,2016-03-21,0.7325581395348837,0,False
226,2016-04-08,0.6744186046511628,0,False
227,2016-04-09,0.313953488372093,0,False
228,2016-04-10,0.627906976744186,0,False
229,2016-04-11,0.7325581395348837,0,False
230,2016-04-12,0.813953488372093,0,False
231,2016-04-13,1.0,0,False
232,2016-04-14,0.7558139534883721,0,False
233,2016-04-15,0.813953488372093,0,False
234,2016-04-16,0.7558139534883721,0,False
235,2016-04-17,0.627906976744186,0,False
236,2016-04-18,0.7093023255813954,0,False
237,2016-04-19,0.7325581395348837,0,False
238,2016-04-20,0.8604651162790697,0,False
239,2016-04-21,0.7906976744186046,0,False
240,2016-04-22,0.8837209302325582,0,False
241,2016-04-23,0.5697674418604651,0,False
242,2016-04-24,0.6511627906976745,0,False
243,2016-04-25,0.7558139534883721,0,False
244,2016-04-26,0.813953488372093,0,False
245,2016-04-27,0.7558139534883721,0,False
246,2016-04-28,0.8372093023255814,0,False
247,2016-04-29,0.8372093023255814,0,False
248,2016-04-30,0.8604651162790697,0,False
249,2016-05-01,0.4418604651162791,0,False
250,2016-05-02,0.627906976744186,0,False
251,2016-05-03,0.7325581395348837,0,False
252,2016-05-04,0.7093023255813954,0,False
253,2016-05-05,0.8604651162790697,0,False
254,2016-05-06,0.9186046511627907,0,False
255,2016-05-07,0.813953488372093,0,False
256,2016-05-08,0.8372093023255814,0,False
257,2016-05-09,0.6744186046511628,0,False
258,2016-05-10,0.7325581395348837,0,False
259,2016-05-11,0.7906976744186046,0,False
260,2016-05-12,0.7906976744186046,0,False
261,2016-05-13,0.8604651162790697,0,False
262,2016-05-14,0.7906976744186046,0,False
263,2016-05-15,0.7093023255813954,0,False
264,2016-05-16,0.686046511627907,0,False
265,2016-05-17,0.7906976744186046,0,False
266,2016-05-18,0.8953488372093024,0,False
267,2016-05-19,0.3372093023255814,0,False
268,2016-05-20,0.6744186046511628,0,False
269,2016-05-21,0.6046511627906976,0,False
270,2016-05-22,0.5,0,False
271,2016-05-23,0.686046511627907,0,False
272,2016-05-24,0.7790697674418605,0,False
273,2016-05-25,0.7906976744186046,0,False
274,2016-05-26,0.7325581395348837,0,False
275,2016-05-27,0.9651162790697675,0,False
276,2016-05-28,0.813953488372093,0,False
277,2016-05-29,0.5813953488372093,0,False
278,2016-05-30,0.7906976744186046,0,False
279,2016-05-31,0.8372093023255814,0,False
280,2016-06-01,0.7790697674418605,0,False
281,2016-06-02,0.813953488372093,0,False
282,2016-06-03,1.0,0,False
283,2016-06-04,0.8953488372093024,0,False
284,2016-06-05,0.47674418604651164,0,False
285,2016-06-06,0.7093023255813954,0,False
286,2016-06-07,0.7906976744186046,0,False
287,2016-06-08,0.7325581395348837,0,False
288,2016-06-09,0.7093023255813954,0,False
289,2016-06-10,0.8372093023255814,0,False
290,2016-06-11,0.5232558139534884,0,False
291,2016-06-12,0.36046511627906974,0,False
292,2016-06-13,0.6511627906976745,0,False
293,2016-06-14,0.9651162790697675,0,False
294,2016-06-15,0.7906976744186046,0,False
295,2016-06-16,0.7906976744186046,0,False
296,2016-06-17,0.8604651162790697,0,False
297,2016-06-18,0.6744186046511628,0,False
298,2016-06-19,0.5,0,False
299,2016-06-20,0.7906976744186046,0,False
300,2016-06-21,0.7558139534883721,0,False
301,2016-06-22,0.7558139534883721,0,False
302,2016-06-23,0.7906976744186046,0,False
303,2016-06-24,0.8837209302325582,0,False
304,2016-06-25,0.5813953488372093,0,False
305,2016-06-26,0.47674418604651164,0,False
306,2016-06-27,0.7093023255813954,0,False
307,2016-06-28,0.813953488372093,0,False
308,2016-06-29,0.813953488372093,0,False
309,2016-06-30,1.0,0,False
310,2016-07-01,0.7790697674418605,0,False
311,2016-07-02,0.46511627906976744,0,False
312,2016-07-03,0.29069767441860467,0,False
313,2016-07-04,0.18604651162790697,0,False
314,2016-07-05,0.5,0,False
315,2016-07-06,0.3372093023255814,0,False
316,2016-07-07,0.16279069767441862,0,False
317,2016-07-08,0.16279069767441862,0,False
318,2016-07-09,0.1511627906976744,0,False
319,2016-07-10,0.12790697674418605,0,False
320,2016-07-11,0.5232558139534884,0,False
321,2016-07-12,0.627906976744186,0,False
322,2016-07-13,0.686046511627907,0,False
323,2016-07-14,0.7093023255813954,0,False
324,2016-07-15,0.7906976744186046,0,False
325,2016-07-16,0.4418604651162791,0,False
326,2016-07-17,0.37209302325581395,0,False
327,2016-07-18,0.7558139534883721,1,False
328,2016-07-19,0.7093023255813954,1,False
329,2016-07-20,0.7093023255813954,1,False
330,2016-07-21,0.686046511627907,1,False
331,2016-07-22,0.8372093023255814,1,False
332,2016-07-23,0.6511627906976745,1,False
333,2016-07-24,0.313953488372093,1,False
334,2016-07-25,0.6744186046511628,1,False
335,2016-07-26,0.686046511627907,1,False
336,2016-07-27,0.813953488372093,1,False
337,2016-07-28,0.7093023255813954,1,False
338,2016-07-29,0.7906976744186046,1,False
339,2016-07-30,0.6511627906976745,1,False
340,2016-07-31,0.3953488372093023,1,False
341,2016-08-01,0.7093023255813954,1,False
342,2016-08-02,0.7906976744186046,1,False
343,2016-08-03,1.0,1,False
344,2016-08-04,0.7790697674418605,1,False
345,2016-08-05,0.8604651162790697,1,False
346,2016-08-06,0.686046511627907,1,False
347,2016-08-07,0.3953488372093023,1,False
348,2016-08-08,0.6744186046511628,1,False
349,2016-08-09,0.6744186046511628,1,False
350,2016-08-10,0.6744186046511628,1,False
351,2016-08-11,0.7790697674418605,1,False
352,2016-08-12,0.8604651162790697,1,False
353,2016-08-13,0.686046511627907,1,False
354,2016-08-14,0.37209302325581395,1,False
355,2016-08-15,0.6744186046511628,1,False
356,2016-08-16,0.686046511627907,1,False
357,2016-08-17,1.0,1,False
358,2016-08-18,0.7906976744186046,1,False
359,2016-08-19,0.7558139534883721,1,False
360,2016-08-20,0.6511627906976745,1,False
361,2016-08-21,0.4186046511627907,1,False
362,2016-08-22,0.6046511627906976,1,False
363,2016-08-23,0.7325581395348837,1,False
364,2016-08-24,0.7558139534883721,1,False
365,2016-08-25,0.7906976744186046,1,False
366,2016-08-26,0.8372093023255814,1,False
367,2016-08-27,0.5697674418604651,1,False
368,2016-08-28,0.3953488372093023,1,False
369,2016-08-29,0.6046511627906976,1,False
370,2016-08-30,0.37209302325581395,1,False
371,2016-08-31,0.8837209302325582,1,False
372,2016-09-01,0.7093023255813954,1,False
373,2016-09-02,0.8604651162790697,1,False
374,2016-09-03,0.627906976744186,1,False
375,2016-09-04,0.4418604651162791,1,False
376,2016-09-05,0.7093023255813954,1,False
377,2016-09-06,0.7790697674418605,1,False
378,2016-09-07,0.7558139534883721,1,False
379,2016-09-08,0.7790697674418605,1,False
380,2016-09-09,0.7558139534883721,1,False
381,2016-09-10,0.4186046511627907,1,False
382,2016-09-11,0.10465116279069768,1,False
383,2016-09-12,0.3372093023255814,1,False
384,2016-09-13,0.5,1,False
385,2016-09-14,0.37209302325581395,1,False
386,2016-09-15,0.2558139534883721,1,False
387,2016-09-16,0.2558139534883721,1,False
388,2016-09-17,0.23255813953488372,1,False
389,2016-09-18,0.20930232558139536,1,False
390,2016-09-19,0.6511627906976745,1,False
391,2016-09-20,0.813953488372093,1,False
392,2016-09-21,0.7906976744186046,1,False
393,2016-09-22,0.813953488372093,1,False
394,2016-09-23,0.8372093023255814,1,False
395,2016-09-24,0.7558139534883721,1,False
396,2016-09-25,0.5697674418604651,1,False
397,2016-09-26,0.7093023255813954,1,False
398,2016-09-27,0.7093023255813954,1,False
399,2016-09-28,0.686046511627907,1,False
400,2016-09-29,0.8372093023255814,1,False
401,2016-09-30,0.7558139534883721,1,False
402,2016-10-01,0.686046511627907,1,False
403,2016-10-02,0.5697674418604651,1,False
404,2016-10-03,0.7093023255813954,1,False
405,2016-10-04,0.6511627906976745,1,False
406,2016-10-05,0.6744186046511628,1,False
407,2016-10-06,0.7325581395348837,1,False
408,2016-10-07,0.7790697674418605,1,False
409,2016-10-08,0.6744186046511628,1,False
410,2016-10-09,0.5232558139534884,1,False
411,2016-10-10,0.7093023255813954,1,False
412,2016-10-11,0.8837209302325582,1,False
413,2016-10-12,0.7093023255813954,1,False
414,2016-10-13,0.7906976744186046,1,False
415,2016-10-14,0.7906976744186046,1,False
416,2016-10-15,0.6744186046511628,1,False
417,2016-10-16,0.5697674418604651,1,False
418,2016-10-17,0.7906976744186046,1,False
419,2016-10-18,0.7790697674418605,1,False
420,2016-10-19,0.7325581395348837,1,False
421,2016-10-20,0.7325581395348837,1,False
422,2016-10-21,0.7790697674418605,1,False
423,2016-10-22,0.7093023255813954,1,False
424,2016-10-23,0.5232558139534884,1,False
425,2016-10-24,0.686046511627907,1,False
426,2016-10-25,0.6744186046511628,1,False
427,2016-10-26,0.7558139534883721,1,False
428,2016-10-27,0.7906976744186046,1,False
429,2016-10-28,0.6511627906976745,1,False
430,2016-10-29,0.46511627906976744,1,False
431,2016-10-30,0.5465116279069767,1,False
432,2016-10-31,0.7093023255813954,1,False
433,2016-11-01,0.813953488372093,1,False
434,2016-11-02,0.7558139534883721,1,False
435,2016-11-03,0.7790697674418605,1,False
436,2016-11-04,0.7906976744186046,1,False
437,2016-11-05,0.6046511627906976,1,False
438,2016-11-06,0.5,1,False
439,2016-11-07,0.6511627906976745,1,False
440,2016-11-08,0.7558139534883721,1,False
441,2016-11-09,0.7093023255813954,1,False
442,2016-11-10,0.813953488372093,1,False
443,2016-11-11,0.813953488372093,1,False
444,2016-11-12,0.686046511627907,1,False
445,2016-11-13,0.5697674418604651,1,False
446,2016-11-14,0.7325581395348837,1,False
447,2016-11-15,0.7558139534883721,1,False
448,2016-11-16,0.7558139534883721,1,False
449,2016-11-17,0.8953488372093024,1,False
450,2016-11-18,0.7558139534883721,1,False
451,2016-11-19,0.6744186046511628,1,False
452,2016-11-20,0.47674418604651164,1,False
453,2016-11-21,0.7093023255813954,1,False
454,2016-11-22,0.7325581395348837,1,False
455,2016-11-23,0.7906976744186046,1,False
456,2016-11-24,0.7906976744186046,1,False
457,2016-11-25,0.7558139534883721,1,False
458,2016-11-26,0.6511627906976745,1,False
459,2016-11-27,0.5465116279069767,1,False
460,2016-11-28,0.8953488372093024,1,False
461,2016-11-29,0.8837209302325582,1,False
462,2016-11-30,0.7325581395348837,1,False
463,2016-12-01,0.7790697674418605,1,False
464,2016-12-02,0.8604651162790697,1,False
465,2016-12-03,0.6744186046511628,1,False
466,2016-12-04,0.5232558139534884,1,False
467,2016-12-05,0.7558139534883721,1,False
468,2016-12-06,0.8837209302325582,1,False
469,2016-12-07,0.8604651162790697,1,False
470,2016-12-08,0.8837209302325582,1,False
471,2016-12-09,0.8372093023255814,1,False
472,2016-12-10,0.7093023255813954,1,False
473,2016-12-11,0.5,1,False
474,2016-12-12,0.8604651162790697,1,False
475,2016-12-13,0.8953488372093024,1,False
476,2016-12-14,0.686046511627907,1,False
477,2016-12-15,0.813953488372093,1,False
478,2016-12-16,0.9651162790697675,1,False
479,2016-12-17,0.47674418604651164,1,False
480,2016-12-18,0.46511627906976744,1,False
481,2016-12-19,0.686046511627907,1,False
482,2016-12-20,0.8953488372093024,1,False
483,2016-12-21,0.8604651162790697,1,False
484,2016-12-22,0.8604651162790697,1,False
485,2016-12-23,0.7906976744186046,1,False
486,2016-12-24,0.6046511627906976,1,False
487,2016-12-25,0.4418604651162791,1,False
488,2016-12-26,0.7906976744186046,1,False
489,2016-12-27,0.813953488372093,1,False
490,2016-12-28,0.7325581395348837,1,False
491,2016-12-29,0.9186046511627907,1,False
492,2016-12-30,0.7558139534883721,1,False
493,2016-12-31,0.5465116279069767,1,False
494,2017-01-01,0.23255813953488372,1,False
495,2017-01-02,0.627906976744186,1,False
496,2017-01-03,0.6744186046511628,1,False
497,2017-01-04,0.7325581395348837,1,False
498,2017-01-05,0.8372093023255814,1,False
499,2017-01-06,1.0,1,False
500,2017-01-07,0.7558139534883721,1,False
501,2017-01-08,0.23255813953488372,1,False
502,2017-01-09,0.6511627906976745,1,False
503,2017-01-10,0.3953488372093023,1,False
504,2017-01-11,0.5348837209302325,1,False
505,2017-01-12,0.5348837209302325,1,False
506,2017-01-13,0.7674418604651163,1,False
507,2017-01-14,0.5813953488372093,1,False
508,2017-01-15,0.5,1,False
509,2017-01-16,0.6976744186046512,1,False
510,2017-01-17,0.6976744186046512,1,False
511,2017-01-18,0.7558139534883721,1,False
512,2017-01-19,0.7558139534883721,1,False
513,2017-01-20,0.7558139534883721,1,False
514,2017-01-21,0.5232558139534884,1,False
515,2017-01-22,0.4418604651162791,1,False
516,2017-01-23,0.6046511627906976,1,False
517,2017-01-24,0.6395348837209303,1,False
518,2017-01-25,0.7093023255813954,1,False
519,2017-01-26,0.6395348837209303,1,False
520,2017-01-27,0.5232558139534884,1,False
521,2017-01-28,0.5697674418604651,1,False
522,2017-01-29,0.4418604651162791,1,False
523,2017-01-30,0.6162790697674418,1,False
524,2017-01-31,,1,True
525,2017-02-01,,1,True
526,2017-02-02,,1,True
527,2017-02-03,,1,True
528,2017-02-04,,1,True
529,2017-02-05,,1,True
530,2017-02-06,,1,True
531,2017-02-07,,1,True
532,2017-02-08,,1,True
533,2017-02-09,,1,True
534,2017-02-10,,1,True
535,2017-02-11,,1,True
536,2017-02-12,,1,True
537,2017-02-13,,1,True
538,2017-02-14,,1,True
539,2017-02-15,0.5697674418604651,1,False
540,2017-02-16,0.6046511627906976,1,False
541,2017-02-17,0.686046511627907,1,False
542,2017-02-18,0.47674418604651164,1,False
543,2017-02-19,0.3953488372093023,1,False
544,2017-02-20,0.686046511627907,1,False
545,2017-02-21,0.6046511627906976,1,False
546,2017-02-22,0.5813953488372093,1,False
547,2017-02-23,0.6395348837209303,1,False
548,2017-02-24,0.6627906976744186,1,False
549,2017-02-25,0.08139534883720931,1,False
550,2017-03-07,0.686046511627907,1,False
551,2017-03-08,0.6395348837209303,1,False
552,2017-03-09,0.7790697674418605,1,False
553,2017-03-10,0.6162790697674418,1,False
554,2017-03-11,0.5465116279069767,1,False
555,2017-03-12,0.5,1,False
556,2017-03-13,0.6162790697674418,1,False
557,2017-03-14,0.6976744186046512,1,False
558,2017-03-15,0.5232558139534884,1,False
559,2017-03-16,0.5465116279069767,1,False
560,2017-03-17,0.686046511627907,1,False
561,2017-03-18,0.47674418604651164,1,False
562,2017-03-19,0.5232558139534884,1,False
563,2017-03-20,0.5232558139534884,1,False
564,2017-03-21,0.5465116279069767,1,False
565,2017-03-22,0.686046511627907,1,False
566,2017-03-23,0.6162790697674418,1,False
567,2017-03-24,0.6395348837209303,1,False
568,2017-03-25,0.5232558139534884,1,False
569,2017-03-26,0.5232558139534884,1,False
570,2017-03-27,0.6046511627906976,1,False
571,2017-03-28,0.6046511627906976,1,False
572,2017-03-29,0.6162790697674418,1,False
573,2017-03-30,0.6395348837209303,1,False
574,2017-03-31,0.5813953488372093,1,False
575,2017-04-01,0.5465116279069767,1,False
576,2017-04-02,0.5,1,False
577,2017-04-03,0.5465116279069767,1,False
578,2017-04-04,0.5697674418604651,1,False
579,2017-04-05,0.6046511627906976,1,False
580,2017-04-06,0.6046511627906976,1,False
581,2017-04-07,0.686046511627907,1,False
582,2017-04-08,0.7093023255813954,1,False
583,2017-04-09,0.5813953488372093,1,False
584,2017-04-10,0.6046511627906976,1,False
585,2017-04-11,0.6395348837209303,1,False
586,2017-04-12,0.6046511627906976,1,False
587,2017-04-13,0.6627906976744186,1,False
588,2017-04-14,,1,True
589,2017-04-15,,1,True
590,2017-04-16,,1,True
591,2017-04-17,,1,True
592,2017-04-18,,1,True
593,2017-04-19,,1,True
594,2017-04-20,,1,True
595,2017-04-21,0.6046511627906976,1,False
596,2017-04-22,0.5697674418604651,1,False
597,2017-04-23,0.5,1,False
598,2017-04-24,0.5465116279069767,1,False
599,2017-04-25,0.5813953488372093,1,False
600,2017-04-26,0.6162790697674418,1,False
601,2017-04-27,0.47674418604651164,1,False
602,2017-04-28,0.6627906976744186,1,False
603,2017-04-29,0.5465116279069767,1,False
604,2017-04-30,0.5232558139534884,1,False
605,2017-05-01,0.29069767441860467,1,False
606,2017-05-02,0.5465116279069767,1,False
607,2017-05-03,0.6046511627906976,1,False
608,2017-05-04,0.6627906976744186,1,False
609,2017-05-05,0.6627906976744186,1,False
610,2017-05-06,0.6162790697674418,1,False
611,2017-05-07,0.5232558139534884,1,False
612,2017-05-08,0.5697674418604651,1,False
613,2017-05-09,0.6046511627906976,1,False
614,2017-05-10,0.6046511627906976,1,False
615,2017-05-11,0.6395348837209303,1,False
616,2017-05-12,0.6976744186046512,1,False
617,2017-05-13,0.6162790697674418,1,False
618,2017-05-14,0.5232558139534884,1,False
619,2017-05-15,0.5697674418604651,1,False
620,2017-05-16,0.6046511627906976,1,False
621,2017-05-17,0.7325581395348837,1,False
622,2017-05-18,0.7325581395348837,1,False
623,2017-05-19,0.37209302325581395,1,False
624,2017-05-20,0.5232558139534884,1,False
625,2017-05-21,0.46511627906976744,1,False
626,2017-05-22,0.5813953488372093,1,False
627,2017-05-23,0.6395348837209303,1,False
628,2017-05-24,0.6162790697674418,1,False
629,2017-05-25,0.6976744186046512,1,False
630,2017-05-26,0.6395348837209303,1,False
631,2017-05-27,0.37209302325581395,1,False
632,2017-05-28,0.18604651162790697,1,False
633,2017-05-29,0.5697674418604651,1,False
634,2017-05-30,0.5697674418604651,1,False
635,2017-05-31,0.5813953488372093,1,False
636,2017-06-01,0.5813953488372093,1,False
637,2017-06-02,0.6627906976744186,1,False
638,2017-06-03,0.5,1,False
639,2017-06-04,0.37209302325581395,1,False
640,2017-06-05,0.5697674418604651,1,False
641,2017-06-06,,1,True
642,2017-06-07,,1,True
643,2017-06-08,,1,True
644,2017-06-09,0.7325581395348837,1,False
645,2017-06-10,0.5232558139534884,1,False
646,2017-06-11,0.47674418604651164,1,False
647,2017-06-12,0.6395348837209303,1,False
648,2017-06-13,0.6627906976744186,1,False
649,2017-06-14,0.6627906976744186,1,False
650,2017-06-15,0.6162790697674418,1,False
651,2017-06-16,0.7325581395348837,1,False
652,2017-06-17,0.6162790697674418,1,False
653,2017-06-18,0.5232558139534884,1,False
654,2017-06-19,0.6162790697674418,2,False
655,2017-06-20,0.6046511627906976,2,False
656,2017-06-21,0.6395348837209303,2,False
657,2017-06-22,0.6627906976744186,2,False
